plan_id,state,metal_level,rate,rate_area
71112OO1358353,FL,Silver,373.27,12
38639FV5979034,FL,Silver,389.95,12
48635KD7454697,FL,Silver,306.3,13
72461TY3180281,FL,Silver,321.43,13
71900HS8008015,FL,Silver,331.12,13
36262KC0871657,FL,Silver,346.89,13
92227RF5502370,FL,Silver,349.26,13
58205QL4059046,FL,Silver,353.1,13
57570ND1438175,FL,Silver,353.59,13
41786RN4064604,FL,Silver,369.51,13
97735ED1510987,FL,Silver,384.8,13
70444XU5424022,FL,Silver,402.0,13
77975IB0982530,FL,Silver,318.6,14
66949PE7734454,FL,Silver,324.61,14
60049XC4998519,FL,Silver,329.53,14
42611GV3081403,FL,Silver,330.9,14
72023IF7542893,FL,Silver,345.91,14
98568RT4446882,FL,Silver,349.99,14
09051OY6110584,FL,Silver,356.22,14
64917US1757128,FL,Silver,366.27,14
90761AG3783100,FL,Silver,381.11,14
83387UW7262113,FL,Silver,398.14,14
49390KS0892692,FL,Silver,263.86,15
40606ES3982067,FL,Silver,265.03,15
80592QE6786240,FL,Silver,272.86,15
84592TK7812297,FL,Silver,283.47,15
33914TZ4560432,FL,Silver,290.44,15
42631NY6613909,FL,Silver,290.87,15
06821AP0672238,FL,Silver,294.97,15
85498VI2128871,FL,Silver,312.31,15
05067EJ8586381,FL,Silver,324.61,15
28661ZM6079036,FL,Silver,326.27,15
98738QH4016778,FL,Silver,330.9,15
71721YO4785927,FL,Silver,331.67,15
09879UG0183197,FL,Silver,356.38,15
92012NG1792867,FL,Silver,364.35,15
95658AG2406489,FL,Silver,381.29,15
44052NQ5344677,FL,Silver,392.65,15
97242JE6755245,FL,Silver,410.19,15
74831WZ5174065,FL,Silver,268.56,16
93020FN2458366,FL,Silver,269.74,16
46349MK8216159,FL,Silver,294.13,16
92444OP7643936,FL,Silver,305.37,16
12007UG2056498,FL,Silver,324.06,16
91430ET2263851,FL,Silver,325.6,16
87192GT1924555,FL,Silver,330.1,16
19897DP8904733,FL,Silver,331.67,16
67685DT8910917,FL,Silver,331.91,16
20177GF7991242,FL,Silver,338.54,16
12128CA7029114,FL,Silver,364.35,16
99706MW1641142,FL,Silver,369.78,16
98807FC5030060,FL,Silver,381.29,16
59536PA5307061,FL,Silver,407.41,16
07218PV4035558,FL,Silver,425.62,16
70126ZA0180302,FL,Silver,294.44,17
11997GN7743873,FL,Silver,294.87,17
90536AS7047689,FL,Silver,320.01,17
61196GW1080180,FL,Silver,332.14,17
92057UM6448099,FL,Silver,336.39,17
87458EC6328538,FL,Silver,337.07,17
88505PE1305638,FL,Silver,337.32,17
04974KF6453766,FL,Silver,339.6,17
81082SM2573592,FL,Silver,341.37,17
28371BF4820529,FL,Silver,345.93,17
54769IG2249263,FL,Silver,346.18,17
02984IU7586550,FL,Silver,361.87,17
10794LO4902901,FL,Silver,365.49,17
54747LV1971483,FL,Silver,366.5,17
83935FW4457878,FL,Silver,368.78,17
22150OQ5524720,FL,Silver,369.04,17
13325HT5210127,FL,Silver,370.56,17
36117CN6041934,FL,Silver,377.44,17
65070NN3283534,FL,Silver,381.6,17
88783GO8231576,FL,Silver,386.47,17
91309YF7173923,FL,Silver,387.79,17
47270EP2778362,FL,Silver,391.98,17
56648KY6533512,FL,Silver,401.68,17
60616MA4146942,FL,Silver,431.86,17
02532UK3745964,FL,Silver,451.17,17
80184WN5175740,FL,Silver,325.6,18
09102ZX6333023,FL,Silver,329.53,18
95629GK3539485,FL,Silver,329.58,18
09804IC0278838,FL,Silver,331.91,18
46045YA5777441,FL,Silver,356.22,18
65509DS2332320,FL,Silver,363.12,18
65827TG5146455,FL,Silver,379.35,18
31744DM4204258,FL,Silver,306.07,19
09456SQ1926927,FL,Silver,325.6,19
28857HD0010579,FL,Silver,330.86,19
31390WU6274044,FL,Silver,331.91,19
99538HY2139905,FL,Silver,383.6,19
36444FK4690829,FL,Silver,422.64,19
82452FG6432930,FL,Silver,441.53,19
79924XI9197377,FL,Silver,317.54,20
64683BO4227594,FL,Silver,324.61,20
32321RO7417644,FL,Silver,330.9,20
39658XE5919977,FL,Silver,336.7,20
45395BU5499236,FL,Silver,338.75,20
32474NE3574033,FL,Silver,348.83,20
63676HN7091417,FL,Silver,365.05,20
31339CQ2612097,FL,Silver,366.19,20
11678JJ3415212,FL,Silver,370.96,20
05787MO9369073,FL,Silver,387.54,20
02677JE1933524,FL,Silver,321.99,21
42223IS0025776,FL,Silver,348.07,21
35824RM6055827,FL,Silver,354.71,21
12087UG6448207,FL,Silver,387.13,21
02110UG6697896,FL,Silver,390.8,21
85611LH5281750,FL,Silver,394.62,21
70422XO8705544,FL,Silver,408.27,21
20109GT1809009,FL,Silver,249.83,22
80703UZ9004312,FL,Silver,275.25,22
27665EB2275285,FL,Silver,287.55,22
69001DP2868464,FL,Silver,293.27,22
29766PF1709880,FL,Silver,314.09,22
77149WQ5441514,FL,Silver,317.03,22
86866GX3512631,FL,Silver,325.6,22
62482IX1244951,FL,Silver,331.91,22
88328HX9028527,FL,Silver,346.05,22
97085YF7991208,FL,Silver,361.51,22
37741WI1025644,FL,Silver,324.61,23
36204OD1567729,FL,Silver,330.9,23
80650QY4014591,FL,Silver,332.51,23
98547FW7122597,FL,Silver,338.75,23
62090VD8129302,FL,Silver,366.19,23
36536NH3743924,FL,Silver,366.35,23
50503VD8968768,FL,Silver,382.72,23
75765UW6733842,FL,Silver,333.49,24
02714XG8830412,FL,Silver,346.89,24
81873KZ1357250,FL,Silver,353.59,24
67944HH6874192,FL,Silver,360.51,24
39920JE7881733,FL,Silver,384.86,24
43622BB1709641,FL,Silver,424.02,24
18997OY4479841,FL,Silver,442.97,24
10061QF0516174,FL,Silver,314.72,25
39458UZ3355076,FL,Silver,345.08,25
94258XM3951439,FL,Silver,345.72,25
21177DS7367706,FL,Silver,361.8,25
31121NM7178710,FL,Silver,380.19,25
87877VR4856241,FL,Silver,387.13,25
96899ZO4306935,FL,Silver,389.4,25
01025WC6311929,FL,Silver,394.62,25
31894HH5779645,FL,Silver,397.18,25
09524YE2039713,FL,Silver,420.94,25
90650NC1152288,FL,Silver,266.82,26
31907QY5720693,FL,Silver,286.16,26
32688KO8270064,FL,Silver,286.58,26
42138WL2020613,FL,Silver,287.64,26
06042OS9659539,FL,Silver,293.96,26
64915SO2535160,FL,Silver,307.1,26
24545NC9016486,FL,Silver,310.94,26
85652VH8808333,FL,Silver,315.42,26
51140SU2343444,FL,Silver,318.83,26
08725HM4880919,FL,Silver,324.98,26
81441SX9586256,FL,Silver,335.44,26
68704KA4306297,FL,Silver,346.5,26
00844UC8965506,FL,Silver,359.34,26
20485IO6398843,FL,Silver,362.58,26
96135KI6789784,FL,Silver,362.61,26
93448FR5350961,FL,Silver,362.83,26
83501VK2072229,FL,Silver,369.58,26
96769GI3998186,FL,Silver,371.08,26
05039QK6092243,FL,Silver,386.09,26
53546RP7095214,FL,Silver,394.91,26
27441BD2178389,FL,Silver,293.47,27
95296GU1302418,FL,Silver,302.17,27
87892FM0609405,FL,Silver,314.69,27
44695NI8571573,FL,Silver,315.15,27
42952LH5776968,FL,Silver,323.32,27
77126ID4876956,FL,Silver,326.65,27
40419IA8479298,FL,Silver,337.77,27
43701GJ3018736,FL,Silver,346.89,27
45128HA4594197,FL,Silver,353.59,27
62030IA1016612,FL,Silver,368.95,27
13621GY3953222,FL,Silver,406.49,27
59635IM1719368,FL,Silver,424.66,27
96333QM9236073,FL,Silver,268.48,28
69314EJ0307032,FL,Silver,268.49,28
09755YI0246822,FL,Silver,284.73,28
82491VO4331901,FL,Silver,284.96,28
54690GS4820103,FL,Silver,285.15,28
94185WK1369537,FL,Silver,295.8,28
50463GF1454945,FL,Silver,308.05,28
98576ZD7183621,FL,Silver,309.02,28
72188VG6562216,FL,Silver,318.83,28
57953KY3955512,FL,Silver,324.98,28
56347PW1250753,FL,Silver,336.26,28
72399KN9041390,FL,Silver,337.54,28
33796VB0348295,FL,Silver,359.34,28
15100SZ1022328,FL,Silver,362.58,28
15220NA4824730,FL,Silver,362.83,28
81432JJ0517675,FL,Silver,369.39,28
85392MZ1103078,FL,Silver,371.08,28
27473HE1819763,FL,Silver,371.88,28
98332QO2206593,FL,Silver,386.57,28
06695ED2476536,FL,Silver,388.5,28
59162UT5674507,FL,Silver,394.91,28
29187SF2326898,FL,Silver,318.27,29
55360TH1235876,FL,Silver,325.6,29
42219KH3192835,FL,Silver,329.53,29
14563OZ0911138,FL,Silver,331.91,29
95912OR2201843,FL,Silver,350.66,29
26794TQ3875344,FL,Silver,356.22,29
47304TT6008843,FL,Silver,366.33,29
19631CX0890818,FL,Silver,228.95,30
94112CV2085058,FL,Silver,247.51,30
77689TM1755895,FL,Silver,274.15,30
68142ZA0164840,FL,Silver,302.04,30
67938RK0802630,FL,Silver,304.81,30
40791XB7449539,FL,Silver,306.75,30
62300DN6491639,FL,Silver,307.34,30
97113AY4353912,FL,Silver,315.53,30
33305YY4647819,FL,Silver,316.92,30
72297FF0266191,FL,Silver,320.94,30
08229TS0998487,FL,Silver,321.28,30
92784QC4654868,FL,Silver,321.9,30
88364BZ2254563,FL,Silver,323.57,30
37867EO2100944,FL,Silver,323.77,30
26660OR9295451,FL,Silver,324.86,30
07450XX5045937,FL,Silver,325.78,30
28563TT1065339,FL,Silver,326.86,30
59577HC0959120,FL,Silver,335.87,30
00008QB9493738,FL,Silver,338.91,30
57262NL0451433,FL,Silver,339.6,30
10002XF4003876,FL,Silver,340.66,30
67812NW8627618,FL,Silver,341.68,30
46765TB3201176,FL,Silver,341.79,30
95809FB6130188,FL,Silver,341.8,30
75277MQ4827533,FL,Silver,342.81,30
72504KC0424828,FL,Silver,343.92,30
13554QM2815515,FL,Silver,344.66,30
25077RR4193209,FL,Silver,346.18,30
77725RK1536319,FL,Silver,347.86,30
74477OC4409107,FL,Silver,360.7,30
61045JV5359423,FL,Silver,366.04,30
57933UN5065478,FL,Silver,374.17,30
01574YE1701575,FL,Silver,377.54,30
17685GH9897896,FL,Silver,377.8,30
61420QY6637668,FL,Silver,379.73,30
03699YR8415945,FL,Silver,386.4,30
96540UF9254577,FL,Silver,396.7,30
22420HD3546707,FL,Silver,411.21,30
18159RF1695511,FL,Silver,317.02,31
68698VP4718608,FL,Silver,325.6,31
37079BT9270525,FL,Silver,329.53,31
20432PK5264219,FL,Silver,331.91,31
21395YJ6872791,FL,Silver,349.28,31
70385IS8517549,FL,Silver,356.22,31
27452GN5634314,FL,Silver,364.89,31
15242JJ5846140,FL,Silver,282.57,32
70745CB7760980,FL,Silver,305.46,32
41742KV1795195,FL,Silver,325.6,32
43297FW1959519,FL,Silver,331.91,32
20119ZT1329897,FL,Silver,376.06,32
36728NN7484944,FL,Silver,414.33,32
42716PL8201504,FL,Silver,432.85,32
69554FX0940183,FL,Silver,324.61,33
36854VH2747008,FL,Silver,330.9,33
80800NT5984559,FL,Silver,338.75,33
06783TG0827223,FL,Silver,341.72,33
80365OI9116542,FL,Silver,366.19,33
70367WY6619033,FL,Silver,376.5,33
03094KN5130355,FL,Silver,393.32,33
21216QA6133871,FL,Silver,264.49,34
04831VO7684335,FL,Silver,280.92,34
95806DB1831376,FL,Silver,291.4,34
20153LM7415328,FL,Silver,303.08,34
64325QW8410114,FL,Silver,304.41,34
94957IF5646617,FL,Silver,308.0,34
30603VJ3641221,FL,Silver,318.69,34
73449US9551456,FL,Silver,319.15,34
64921KH8501985,FL,Silver,327.62,34
18193UG7070490,FL,Silver,332.51,34
72307EQ7403412,FL,Silver,338.35,34
30456EU5420993,FL,Silver,339.6,34
63222QK7322842,FL,Silver,346.18,34
20213FC2768376,FL,Silver,354.08,34
85596XO0192515,FL,Silver,366.35,34
72050OS8472645,FL,Silver,382.72,34
46495HW4475521,FL,Silver,408.1,34
89151TK8069613,FL,Silver,411.77,34
91796OV7480318,FL,Silver,412.06,34
10017PV2042627,FL,Silver,421.43,34
63403KJ6160914,FL,Silver,448.5,34
02060SG0011302,FL,Silver,291.58,35
99704KL9406904,FL,Silver,292.01,35
59519EH8945300,FL,Silver,317.08,35
55163LV6965909,FL,Silver,331.67,35
09762DI7288407,FL,Silver,342.77,35
47964JT6045608,FL,Silver,346.89,35
77718EI5289318,FL,Silver,353.59,35
71973LG5999648,FL,Silver,361.8,35
63345WE4128589,FL,Silver,364.35,35
16697GS1506201,FL,Silver,365.06,35
78434TT3578978,FL,Silver,365.31,35
91902JP8635060,FL,Silver,373.62,35
82460ZL0386252,FL,Silver,374.81,35
20883FR3919913,FL,Silver,381.29,35
73520IM7422683,FL,Silver,397.62,35
74010YR4306046,FL,Silver,412.95,35
67316IP4395391,FL,Silver,431.4,35
40616CO3403885,FL,Silver,286.7,36
58439SE5910699,FL,Silver,296.15,36
31660CH8299087,FL,Silver,296.58,36
90751RO7602503,FL,Silver,309.93,36
77609ZN2964461,FL,Silver,325.6,36
46452HL5392162,FL,Silver,331.91,36
53363EW0035204,FL,Silver,332.09,36
58769BV5389291,FL,Silver,365.89,36
22990KS4346413,FL,Silver,382.24,36
88189MN1955498,FL,Silver,305.18,37
31029SG0514614,FL,Silver,306.63,37
65509UJ1712178,FL,Silver,324.61,37
28358FD4872273,FL,Silver,328.74,37
85158DF3073088,FL,Silver,330.9,37
32706MF0574724,FL,Silver,331.46,37
27436SX4315400,FL,Silver,335.25,37
35845BF8942602,FL,Silver,350.83,37
68236TR0451646,FL,Silver,362.19,37
95090SO4622800,FL,Silver,378.38,37
02028KF6651534,FL,Silver,325.6,38
72679FZ1002416,FL,Silver,329.53,38
79836VF6179619,FL,Silver,331.91,38
14351RI8872584,FL,Silver,350.94,38
68994TK7150357,FL,Silver,356.22,38
37641KY9039266,FL,Silver,386.65,38
39717WW8553823,FL,Silver,403.93,38
53717XI3165199,FL,Silver,305.2,39
91585NU8234657,FL,Silver,325.6,39
41193NC7346905,FL,Silver,329.92,39
28124YO5407204,FL,Silver,330.42,39
50807GU4251891,FL,Silver,331.91,39
69198PB6498414,FL,Silver,364.04,39
10948WD6459945,FL,Silver,380.31,39
17745XJ1525860,FL,Silver,263.91,40
02242EG5781370,FL,Silver,264.3,40
99390NX4820075,FL,Silver,284.24,40
12346KV4177373,FL,Silver,307.25,40
98566HB2008471,FL,Silver,310.12,40
42967SV6839766,FL,Silver,334.19,40
75073JB2203035,FL,Silver,340.68,40
36958ZV8214946,FL,Silver,346.89,40
87987ST4243981,FL,Silver,347.17,40
39770ZR2760465,FL,Silver,350.3,40
13906OK7977990,FL,Silver,350.54,40
61654MY0375983,FL,Silver,353.59,40
24091DW9624656,FL,Silver,356.52,40
12837GX6614938,FL,Silver,358.52,40
32569NF8843440,FL,Silver,368.19,40
00958IR9619548,FL,Silver,381.54,40
71456JY4458176,FL,Silver,384.65,40
12004US8683967,FL,Silver,265.49,41
78665CL0619047,FL,Silver,272.84,41
54448BR0116023,FL,Silver,288.16,41
53009BN8431804,FL,Silver,288.58,41
78339ZE7815170,FL,Silver,292.5,41
40842NJ7366268,FL,Silver,294.93,41
02233BE3056308,FL,Silver,298.47,41
34609DP3715032,FL,Silver,305.57,41
69326VB8645466,FL,Silver,324.61,41
37984XE3959000,FL,Silver,327.87,41
75343SN5741793,FL,Silver,330.9,41
55540NL9769338,FL,Silver,333.77,41
39838XG7203221,FL,Silver,343.12,41
32476QN9907349,FL,Silver,367.73,41
80699DN3873414,FL,Silver,384.17,41
90632MC4663045,FL,Silver,284.16,42
02198TN0997125,FL,Silver,291.8,42
85792QX4306023,FL,Silver,307.18,42
88195VM5938273,FL,Silver,321.49,42
10879WN0053367,FL,Silver,324.96,42
04903DB3743954,FL,Silver,333.52,42
87369KD6002138,FL,Silver,334.01,42
73855BC2879085,FL,Silver,335.85,42
97564FR3181800,FL,Silver,356.98,42
66024NS5237701,FL,Silver,366.85,42
29253LZ3882858,FL,Silver,369.08,42
08514MS6347974,FL,Silver,372.41,42
52046SJ1804993,FL,Silver,372.66,42
79040SG3525177,FL,Silver,373.57,42
41857QB7380206,FL,Silver,381.14,42
34278DF2866182,FL,Silver,387.13,42
96357GX0372108,FL,Silver,394.62,42
70202OC5570244,FL,Silver,404.18,42
46729MQ0721925,FL,Silver,405.62,42
45528PY1673533,FL,Silver,422.25,42
62288JT9586219,FL,Silver,266.96,43
84506RY9780864,FL,Silver,271.92,43
73105JI5854471,FL,Silver,272.81,43
98124PH8087192,FL,Silver,278.2,43
96780FC1015944,FL,Silver,280.57,43
25798LU6951006,FL,Silver,281.37,43
40616RF0033050,FL,Silver,283.37,43
43778II4400381,FL,Silver,286.6,43
20378IL4611084,FL,Silver,288.29,43
81690WD6588521,FL,Silver,288.87,43
15372OQ3425556,FL,Silver,292.39,43
95387BO0727710,FL,Silver,293.65,43
86229XM9658628,FL,Silver,293.72,43
72455IK1379484,FL,Silver,294.24,43
21428YN9188256,FL,Silver,295.72,43
61474CJ8742653,FL,Silver,301.66,43
14461PN6865667,FL,Silver,302.99,43
69907TN1616225,FL,Silver,303.0,43
22570EL0354562,FL,Silver,303.6,43
01864RZ3676215,FL,Silver,308.99,43
93463IR6513507,FL,Silver,309.44,43
35051QY0412962,FL,Silver,341.18,43
32905JX4384951,FL,Silver,353.43,43
77390QK1184853,FL,Silver,387.13,43
01719BG2839665,FL,Silver,389.38,43
30976KP5893466,FL,Silver,394.62,43
72748RP7286213,FL,Silver,406.78,43
55587SE5767563,FL,Silver,408.72,43
34720UV3468077,FL,Silver,412.4,43
56348IU5774259,FL,Silver,412.69,43
61290YI8021521,FL,Silver,419.27,43
61634PN6052497,FL,Silver,422.08,43
17710UR3089736,FL,Silver,444.33,43
17821RA9191893,FL,Silver,449.19,43
21880BL8463159,FL,Silver,460.58,43
11459OD2059222,FL,Silver,481.99,43
80846GW4920372,FL,Silver,489.54,43
29388DT8687056,FL,Silver,511.42,43
63583RP9328137,FL,Silver,387.13,44
37029XU0033626,FL,Silver,394.62,44
40343EO9132974,FL,Silver,408.72,44
05189JV1925633,FL,Silver,412.4,44
54949TB8472121,FL,Silver,412.69,44
28842QQ9622622,FL,Silver,422.08,44
33835EN4546275,FL,Silver,449.19,44
05388LZ3925283,FL,Silver,464.01,44
31040WR2728755,FL,Silver,511.22,44
03367HM9201080,FL,Silver,534.07,44
45160KT6763266,FL,Silver,294.44,45
60930QR0631025,FL,Silver,294.87,45
24251TN4805356,FL,Silver,301.86,45
24925XU5906179,FL,Silver,324.61,45
79265TW9748937,FL,Silver,326.31,45
07206OR3551627,FL,Silver,330.9,45
53276JY3556475,FL,Silver,354.98,45
31102MQ4667221,FL,Silver,389.96,45
80441RH3791445,FL,Silver,394.49,45
84480KB5066865,FL,Silver,408.09,45
85795YJ9036296,FL,Silver,434.63,45
17959BA3057173,FL,Silver,454.06,45
18700KG6807070,FL,Silver,258.49,46
15789FB1445800,FL,Silver,269.81,46
00765GM3969322,FL,Silver,284.79,46
18437RP5974553,FL,Silver,291.66,46
16177SN2875948,FL,Silver,297.51,46
33265UX1771969,FL,Silver,324.97,46
99851JQ2947918,FL,Silver,325.6,46
54960GO0638193,FL,Silver,328.84,46
53559OX5269236,FL,Silver,331.91,46
64949GD8556549,FL,Silver,358.04,46
04982TQ9768328,FL,Silver,361.24,46
40695BB3863199,FL,Silver,374.04,46
92875WV1109521,FL,Silver,378.04,46
82043RF1465337,FL,Silver,294.42,47
12110AW2095133,FL,Silver,318.27,47
90713HC0627212,FL,Silver,333.52,47
71418JQ0043085,FL,Silver,334.01,47
96179BS0217526,FL,Silver,373.35,47
89651NS3049982,FL,Silver,387.13,47
36685SA7954901,FL,Silver,394.07,47
38695JW8085025,FL,Silver,394.62,47
72524SO7597313,FL,Silver,410.13,47
57341JW4383397,FL,Silver,429.2,47
64558FS1490465,FL,Silver,434.17,47
25586FP7899597,FL,Silver,453.58,47
16592VT2294917,FL,Silver,280.92,48
72254EN6526478,FL,Silver,290.24,48
96222LC4465002,FL,Silver,304.13,48
32892ID1755677,FL,Silver,313.76,48
81218GT1910701,FL,Silver,318.69,48
48481BJ7101401,FL,Silver,319.15,48
63408CJ6500184,FL,Silver,335.07,48
62542CW1292238,FL,Silver,339.6,48
98528HL5271685,FL,Silver,346.18,48
49576GL4431633,FL,Silver,350.04,48
65405JX5513879,FL,Silver,364.37,48
07705BI2562139,FL,Silver,364.87,48
77235CH1892560,FL,Silver,367.65,48
24449TI0649310,FL,Silver,367.91,48
44758CC2775393,FL,Silver,376.28,48
54859LG2699901,FL,Silver,382.35,48
66434CW0320783,FL,Silver,400.44,48
31603DV4661648,FL,Silver,400.82,48
70824VG9370064,FL,Silver,419.46,48
79317VT8930676,FL,Silver,421.25,48
14361GF1070977,FL,Silver,440.08,48
29343EK7475215,FL,Silver,280.92,49
77590LR1992375,FL,Silver,295.85,49
64574QH6598643,FL,Silver,313.12,49
24415SL9177401,FL,Silver,318.69,49
35020GQ8534728,FL,Silver,319.15,49
36209PH7143567,FL,Silver,319.81,49
94565HG5268846,FL,Silver,339.6,49
55954PG5803575,FL,Silver,344.98,49
82190YP9907769,FL,Silver,346.18,49
24592JF7821956,FL,Silver,354.28,49
05061CI9184546,FL,Silver,360.39,49
23398HG4640252,FL,Silver,364.37,49
26331JE9922462,FL,Silver,367.65,49
92763VH7019728,FL,Silver,367.91,49
98346FP5900637,FL,Silver,376.28,49
19321LT8819681,FL,Silver,389.18,49
73419LU4334169,FL,Silver,393.65,49
55818TA0186468,FL,Silver,400.44,49
84096SH0793562,FL,Silver,407.28,49
86695SQ7372080,FL,Silver,433.71,49
24980KN0108795,FL,Silver,453.09,49
49411LR1003940,FL,Silver,229.08,50
55570XD5748227,FL,Silver,280.06,50
51672YV5547912,FL,Silver,280.46,50
51222SM6174552,FL,Silver,280.87,50
59956AB2279374,FL,Silver,281.29,50
67139DY7339908,FL,Silver,285.48,50
24965JH0270976,FL,Silver,297.46,50
51333NU0920194,FL,Silver,302.99,50
51027OY4244569,FL,Silver,308.61,50
75507XR8821848,FL,Silver,309.99,50
03001ZJ5833182,FL,Silver,312.63,50
15455OT6848621,FL,Silver,313.52,50
49003FV8510352,FL,Silver,315.75,50
56844TY0435030,FL,Silver,319.35,50
12494LX8895986,FL,Silver,321.23,50
46699IV5400959,FL,Silver,321.87,50
06965LP7477458,FL,Silver,325.8,50
48029FQ0512104,FL,Silver,327.2,50
93911QX7152197,FL,Silver,327.86,50
24795TU3092131,FL,Silver,329.51,50
73298TC4446621,FL,Silver,335.1,50
73442WY2126329,FL,Silver,337.61,50
12476HS8897361,FL,Silver,338.29,50
55759JO3066704,FL,Silver,357.59,50
61838KM3002167,FL,Silver,360.81,50
14821VU5537851,FL,Silver,361.06,50
57362JU7262429,FL,Silver,369.2,50
43605SH3521153,FL,Silver,369.28,50
21301KI5312612,FL,Silver,374.41,50
76758HB3672185,FL,Silver,385.69,50
14823LO3778754,FL,Silver,387.13,50
25956BU9206423,FL,Silver,392.99,50
87648RU1408111,FL,Silver,394.62,50
00771DU4427762,FL,Silver,411.3,50
08145MF0644678,FL,Silver,421.29,50
18503FQ3180991,FL,Silver,430.42,50
93204BC6290744,FL,Silver,464.16,50
11141BN5814195,FL,Silver,484.91,50
03280BD3716370,FL,Silver,268.49,51
08192ML5887212,FL,Silver,277.81,51
99015OB9779064,FL,Silver,281.03,51
34560OR0176299,FL,Silver,281.44,51
77775YJ2974161,FL,Silver,292.69,51
67200PZ1395707,FL,Silver,306.08,51
36918FT2376983,FL,Silver,316.38,51
42267SQ7321891,FL,Silver,318.83,51
39030DQ4639262,FL,Silver,319.75,51
81431LP1864270,FL,Silver,324.98,51
84485CO8141763,FL,Silver,337.32,51
54830WO8431482,FL,Silver,349.26,51
77720PF7618566,FL,Silver,359.34,51
93259KE6714707,FL,Silver,362.58,51
91845CJ2665933,FL,Silver,362.83,51
58286TL2380837,FL,Silver,370.56,51
11363TA1726686,FL,Silver,371.08,51
83440MH2144082,FL,Silver,384.8,51
46609EU4875288,FL,Silver,387.79,51
78041KM4298068,FL,Silver,394.91,51
65684TZ6644454,FL,Silver,402.0,51
26430RN5105260,FL,Silver,268.49,52
06615LI8139900,FL,Silver,280.46,52
95196QV6233010,FL,Silver,280.87,52
31335XY2519292,FL,Silver,283.14,52
17654LR2084930,FL,Silver,290.28,52
79511EG0247933,FL,Silver,311.95,52
57570LV1557884,FL,Silver,313.79,52
92334JC0639821,FL,Silver,318.83,52
64919LI1426115,FL,Silver,324.98,52
93089FC5279438,FL,Silver,325.89,52
60142JQ1476536,FL,Silver,350.39,52
76808EB7052435,FL,Silver,355.96,52
53053IS6800162,FL,Silver,359.34,52
26768AU1186184,FL,Silver,362.58,52
63852VP4367064,FL,Silver,362.83,52
03815UD5393296,FL,Silver,371.08,52
31950HY9497546,FL,Silver,384.91,52
90005WP0205826,FL,Silver,392.18,52
69455PD7136329,FL,Silver,394.91,52
62138KN4569061,FL,Silver,402.81,52
66984CC7119472,FL,Silver,409.71,52
38399DF9056499,FL,Silver,297.51,53
97195BH1878010,FL,Silver,301.41,53
71864SJ8104090,FL,Silver,312.12,53
44095IC0907281,FL,Silver,312.58,53
23673HB1353142,FL,Silver,325.82,53
53244LT7820658,FL,Silver,327.11,53
38201RL5206157,FL,Silver,346.89,53
13733HI2370550,FL,Silver,353.59,53
82643BR3025377,FL,Silver,360.39,53
47483CB0470812,FL,Silver,369.45,53
69399ES5358851,FL,Silver,372.78,53
40264ZE4582314,FL,Silver,373.03,53
62583RQ1581161,FL,Silver,376.49,53
80292VB4472689,FL,Silver,381.52,53
35523BR8747725,FL,Silver,406.02,53
09032DM8195894,FL,Silver,407.26,53
54966CC5510619,FL,Silver,411.24,53
13423RZ6809989,FL,Silver,447.38,53
73366RW4717961,FL,Silver,453.09,53
29414BW1595973,FL,Silver,468.19,53
55311YQ1382153,FL,Silver,473.34,53
27993XI7962679,FL,Silver,289.83,54
21835QB9802949,FL,Silver,294.44,54
27936OJ6457742,FL,Silver,294.87,54
77300MU9010056,FL,Silver,313.31,54
48992GI4019577,FL,Silver,339.6,54
98613OK5982175,FL,Silver,346.18,54
79514CI0152618,FL,Silver,371.88,54
07115HR8207507,FL,Silver,409.72,54
23171HA4296291,FL,Silver,428.03,54
93837OA6380457,FL,Silver,260.94,55
30661OL0676009,FL,Silver,268.56,55
37792CL0480171,FL,Silver,269.74,55
57010HG8361931,FL,Silver,282.08,55
08354TO1785295,FL,Silver,299.46,55
81074ZJ4304396,FL,Silver,325.6,55
02933XN3840615,FL,Silver,329.93,55
06637SH4746875,FL,Silver,331.91,55
72743WE0351561,FL,Silver,332.02,55
06719QG5049335,FL,Silver,344.67,55
94018ZO7954261,FL,Silver,364.74,55
30284TU0897184,FL,Silver,376.48,55
19344WI4316138,FL,Silver,381.7,55
07440RV7219015,FL,Silver,414.79,55
41562RU9464968,FL,Silver,433.33,55
41679GO8410800,FL,Silver,263.91,56
97339ZN6033731,FL,Silver,264.3,56
50352IW4728232,FL,Silver,285.87,56
21045VV4827480,FL,Silver,291.8,56
54443JO5092173,FL,Silver,309.02,56
52501HN7438529,FL,Silver,310.48,56
60258YF8340059,FL,Silver,321.49,56
93016OF2614773,FL,Silver,335.85,56
10980ZX8555191,FL,Silver,341.07,56
16555WJ2564702,FL,Silver,346.89,56
71322SJ6431499,FL,Silver,347.17,56
26075IL5411929,FL,Silver,350.3,56
90586SP2092056,FL,Silver,350.54,56
66837US7925527,FL,Silver,353.59,56
86244HN1231731,FL,Silver,356.93,56
52034WV5913416,FL,Silver,358.52,56
57282ER7813882,FL,Silver,366.85,56
16868NP0475119,FL,Silver,381.54,56
05315QM1151917,FL,Silver,404.18,56
05961BS5951969,FL,Silver,422.25,56
03604VP3835304,FL,Silver,280.92,57
